date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:45:47	48069/48069	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:32:06%20GMT	https://gramentheme.com/html/gratech/assets/images/service/service-image2.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/service/service-image2.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:47	835/835	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2012:14:50%20GMT	https://gramentheme.com/html/gratech/assets/images/icon/service-two-icon3.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/icon/service-two-icon3.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:48	36596/36596	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:32:06%20GMT	https://gramentheme.com/html/gratech/assets/images/service/service-image3.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/service/service-image3.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:50	4199/4199	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2014:42:30%20GMT	https://gramentheme.com/html/gratech/assets/images/shape/choose-shape-right.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/shape/choose-shape-right.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:50	4937/4937	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2014:42:58%20GMT	https://gramentheme.com/html/gratech/assets/images/shape/choose-shape-right2.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/shape/choose-shape-right2.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:52	30410/30410	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2014:28:38%20GMT	https://gramentheme.com/html/gratech/assets/images/shape/choose-shape-left.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/shape/choose-shape-left.png	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:53	45147/45147	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:55:42%20GMT	https://gramentheme.com/html/gratech/assets/images/team/team-image1.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/team/team-image1.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:54	49439/49439	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202024%2022:45:53%20GMT	https://gramentheme.com/html/gratech/team-details	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/team-details	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:55	37117/37117	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2022:55:42%20GMT	https://gramentheme.com/html/gratech/assets/images/team/team-image2.jpg	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/team/team-image2.jpg	(from https://gramentheme.com/html/gratech/index-2.html)
23:45:56	55617/55617	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jan%202024%2018:10:46%20GMT	https://gramentheme.com/html/gratech/assets/images/shape/faq-shape.png	C:/Users/FIN/Desktop/ecs/gramentheme.com/html/gratech/assets/images/shape/faq-shape.png	(from https://gramentheme.com/html/gratech/index-2.html)
